movement_count,span_seconds,movements_per_minute,interval_cv,burst_count,mean_burst_size,max_burst_size,duration_std_seconds,peak_amplitude_std,dominant_frequency_std_hz,dominant_direction,direction_counts,movements_early_third,movements_mid_third,movements_late_third,artifact_filtered_fraction,dataset,subject_id,record_id
469,1872.7434380054476,15.026083887908486,1.1083513714070559,220,2.131818181818182,34,1.5576500136575595,1306.1161711294744,2.6147735837337116,az,"{'az': 169, 'ay': 152, 'ax': 148}",155,149,165,0.0,FOUR_IMU,Sub-dataset Three_record_12,Sub-dataset Three_record_12
703,3914.0433599948888,10.776579644241622,1.0683248749392567,413,1.702179176755448,9,1.2140839811771218,913.1676234733962,2.8821212429343825,az,"{'az': 309, 'ay': 207, 'ax': 187}",245,208,250,0.0,FOUR_IMU,Sub-dataset Three_record_13,Sub-dataset Three_record_13
842,4329.259381771089,11.669432469840235,1.17029990530785,455,1.8505494505494506,22,1.2727865963838783,735.0439767846472,2.7616680402653033,az,"{'az': 347, 'ay': 267, 'ax': 228}",234,270,338,0.0,FOUR_IMU,Sub-dataset Three_record_14,Sub-dataset Three_record_14
464,2571.1794431209564,10.827715690744311,1.0816395302856692,268,1.7313432835820894,23,1.277622180339568,526.2615688865519,2.8408873682530973,az,"{'az': 194, 'ay': 152, 'ax': 118}",172,135,157,0.0,FOUR_IMU,Sub-dataset Three_record_15,Sub-dataset Three_record_15
716,3626.636487960816,11.845686807214456,1.1947300948310178,384,1.8645833333333333,12,1.2563318258019502,627.4970975927179,2.7353561365199153,az,"{'az': 300, 'ay': 234, 'ax': 182}",226,245,245,0.0,FOUR_IMU,Sub-dataset Three_record_16,Sub-dataset Three_record_16
1152,4658.053045988083,14.83881770293108,1.0948246991371398,567,2.0317460317460316,18,1.4739570753415014,950.9067211964594,2.312632792943936,ay,"{'ay': 540, 'az': 320, 'ax': 292}",394,438,320,0.0,FOUR_IMU,Sub-dataset Three_record_17,Sub-dataset Three_record_17
642,2927.3420140743256,13.158694752714322,0.9986902853350225,351,1.829059829059829,16,1.2721067176521708,929.5387252064509,2.7328995880735,ay,"{'ay': 243, 'az': 236, 'ax': 163}",237,204,201,0.0,FOUR_IMU,Sub-dataset Three_record_18,Sub-dataset Three_record_18
715,3320.750095129013,12.918767980441272,0.9904098536199933,411,1.7396593673965937,18,1.3999729952253834,756.3629248048198,2.718906947797753,ay,"{'ay': 314, 'az': 255, 'ax': 146}",226,239,250,0.0,FOUR_IMU,Sub-dataset Three_record_19,Sub-dataset Three_record_19
668,2961.8916749954224,13.5318925868759,1.0700093438903857,361,1.850415512465374,27,1.2431163500163627,982.1844609450479,2.8900003469453766,az,"{'az': 251, 'ay': 227, 'ax': 190}",220,245,203,0.0,FOUR_IMU,Sub-dataset Three_record_2,Sub-dataset Three_record_2
862,4191.28294801712,12.33989702949273,1.0617381579780265,482,1.7883817427385893,24,1.1382091426375964,698.6318173435183,2.9796852101759623,az,"{'az': 352, 'ay': 267, 'ax': 243}",273,276,313,0.0,FOUR_IMU,Sub-dataset Three_record_20,Sub-dataset Three_record_20
869,3700.2294049263,14.091018230000392,1.091040184958693,474,1.8333333333333333,19,1.4889699763110114,776.4379508857786,2.4114118971709217,ay,"{'ay': 395, 'az': 244, 'ax': 230}",309,303,257,0.0,FOUR_IMU,Sub-dataset Three_record_21,Sub-dataset Three_record_21
786,3800.8674759864807,12.407693848299736,1.139155999519862,430,1.827906976744186,11,1.365246199858968,819.7044000702634,2.562556817033294,ay,"{'ay': 270, 'az': 268, 'ax': 248}",234,253,299,0.0,FOUR_IMU,Sub-dataset Three_record_22,Sub-dataset Three_record_22
766,3713.4750449657436,12.376547423499375,1.1311703337483103,414,1.8502415458937198,19,1.1758697136616936,945.205037572298,2.4612000754595558,ay,"{'ay': 285, 'az': 269, 'ax': 212}",254,281,231,0.0,FOUR_IMU,Sub-dataset Three_record_23,Sub-dataset Three_record_23
753,3493.597459077836,12.932228320295845,1.0327025004513652,411,1.832116788321168,17,1.3960738322724915,840.9737560435302,2.5180528369481525,az,"{'az': 275, 'ay': 246, 'ax': 232}",238,263,252,0.0,FOUR_IMU,Sub-dataset Three_record_24,Sub-dataset Three_record_24
