dataset,record_identifier,segment_id,sample_count,duration_seconds,sampling_rate_hz,acc_mean,acc_std,acc_rms,acc_peak_to_peak,jerk_rms,jerk_peak_to_peak,acc_dominant_frequency_hz,acc_spectral_centroid_hz,acc_spectral_bandwidth_hz,acc_spectral_energy,gyro_mean,gyro_std,gyro_rms,gyro_peak_to_peak,gyro_dominant_frequency_hz,gyro_spectral_centroid_hz,gyro_spectral_bandwidth_hz,gyro_spectral_energy,subject_id,record_id,sub_dataset,sensor_id
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU2')",2,378,12.677929878234863,30.0,16211.018152350713,91.05059136242669,16211.273847111204,702.8503010933509,3792.1960344810495,24064.45362101439,1.984126984126984,7.480779017485921,4.141574776119694,100220.81162529817,263.34129352776387,45.150373695211435,267.183818974303,452.7320360850142,0.873015873015873,6.820912301661038,4.501180382163909,26696.500372141563,single_subject,record_11,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU2')",4,7724,259.36306715011597,30.0,16095.700678297777,131.90766142920916,16096.24117477429,2654.386847345715,4502.97022507708,102464.35798918357,0.0146484375,6.858440855628004,4.335572423768907,922367.7059452101,281.9758077684513,104.77946802600725,300.8140506799569,1959.1504939213241,0.0146484375,3.3944737046782394,3.962669436245287,795156.307005307,single_subject,record_11,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU2')",5,3398,114.05623888969421,30.0,15970.607701333473,95.53281558847071,15970.89342738052,828.2798893634426,3899.198186701983,30467.65036681152,0.0146484375,7.101194101593824,4.338499121855437,627555.2424018644,267.47982952241705,70.1033661139525,276.51390768250366,897.0333549148593,0.5419921875,3.676013994389411,3.9979575459104852,366627.44652952545,single_subject,record_11,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU2')",6,1010,33.88882112503046,30.0,15970.012414072837,92.93763107759258,15970.282837473822,601.2571448130439,3888.6183493023436,32227.761605849973,4.900990099009901,7.647571126000799,4.367670496753713,295339.67143659364,262.5095319327813,46.03340479807471,266.5151566287953,581.662393297684,0.5643564356435644,5.620857030452397,4.237695809814978,74177.64644975778,single_subject,record_11,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU2')",7,926,31.06680202484125,30.0,15978.691840471181,99.66423264310002,15979.002656361523,948.3144969768309,4151.395225540902,45218.25979932571,14.06047516198704,7.379473314817174,4.327744278006105,322942.8974864853,274.438311757155,131.48883976873117,304.31184982488685,2316.917502507142,0.5183585313174945,2.6200296923800726,2.800541244642252,436862.4111491571,single_subject,record_11,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU2')",8,901,30.199481964111328,30.0,15976.000113360684,94.32793111038704,15976.278583596624,787.3157749250295,3915.4675515678905,26382.872923439805,8.02441731409545,7.302740724177109,4.136239236265911,272892.23517769657,260.0556284809571,46.38207100236836,264.1594715604465,502.4792893248789,0.532741398446171,5.659621259851364,4.510847797827776,72571.65104436109,single_subject,record_11,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU2')",9,3605,120.95006179809565,30.0,15994.412497555853,93.46790884949908,15994.685598409105,949.7252752697041,3942.367017201938,36955.62812397424,5.1416015625,7.462619763766619,4.3401490570465135,571006.8870189846,262.94803450956164,54.47736754600802,268.5320324043008,957.8287814121436,0.5126953125,5.048364881965657,4.127977308795477,228878.13931749138,single_subject,record_11,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU2')",10,4392,147.38778114318848,30.0,15977.080683050084,100.49033856957917,15977.3967047463,974.3945227187214,4046.2149199181927,33079.86360163677,0.0146484375,6.9540349167902615,4.354790875637357,688481.4455300283,273.76800302787893,75.11309571815067,283.8853582526524,1035.096379084438,0.2490234375,3.7447184898105474,4.002813733540926,397717.8745095047,single_subject,record_11,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU2')",11,1636,54.896488904953,30.0,15991.330771357245,100.96606545269655,15991.649507956647,823.5252875802526,4092.450947437739,27152.91073862031,0.018337408312958436,7.138809967370155,4.630292295924158,494623.14419642545,271.7604874894469,70.66298181792472,280.79711458614065,878.0374933408264,0.018337408312958436,4.2298282572105705,4.4985045145122955,116159.86105392955,single_subject,record_11,Sub-dataset Two,IMU2
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU3')",1,290,9.694956064224243,30.0,17768.019558212047,143.232580433757,17768.596866187927,1106.0142321142594,5150.644431488717,35212.08660799659,0.20689655172413796,5.88689163530726,4.292678091530807,210355.17866318533,1103.285347003812,255.85723049588262,1132.5641170858032,2479.463815304951,0.10344827586206898,2.4096671569357833,2.256179385322511,750241.8659086727,single_subject,record_11,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU3')",2,378,12.677929878234863,30.0,17779.554754206747,119.03483703898108,17779.95322126199,594.3877910669471,4953.524392286684,28467.330934922942,3.095238095238095,7.045758343073971,4.516523634725902,175945.84102372214,1008.4387501638726,54.0680432926215,1009.8871551503,514.7097207985415,0.47619047619047616,5.177846600058396,4.564337166964329,38882.93731206563,single_subject,record_11,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU3')",4,7724,259.36306715011597,30.0,17413.967158588217,478.65070652832736,17420.54415623258,20402.309122743638,13513.302006565686,1033455.9781379965,0.0146484375,6.197915135888422,4.71247043451816,9392366.008753028,1181.4637463926485,1094.0432337629766,1610.213396225079,21990.500111508238,0.0146484375,2.3219140824069164,3.4578697364484547,79867713.84718245,single_subject,record_11,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU3')",5,3398,114.05623888969421,30.0,16911.463846915245,79.68812095311871,16911.651594156687,813.2543543717402,3345.3145710548856,29039.539378076523,4.775390625,7.509934350066169,4.234118757843586,403460.7814582385,1024.5844826348189,83.75761319047905,1028.0022859037938,834.8291743214166,0.5419921875,2.57956559290033,3.531898422549681,496383.88663120806,single_subject,record_11,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU3')",6,1010,33.88882112503046,30.0,16918.642109616303,70.2936583290785,16918.78813720661,638.568184601183,2926.9568817096456,24839.393098077933,9.0,7.396703965796334,4.124117925406209,166760.9633838164,1024.6530404356477,76.87611992740045,1027.5328661843907,531.6345075444383,0.5643564356435644,2.1926270919489874,3.2676129092876174,174771.1494929616,single_subject,record_11,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU3')",7,926,31.06680202484125,30.0,16920.882114248034,75.79385847401839,16921.05186545037,649.0303094821029,3133.532044992363,22913.08415139682,12.991360691144706,7.383797508320413,4.102426976960575,188900.3946071609,1024.1283527461985,77.04648141156399,1027.022416112007,654.6656234856475,0.5183585313174945,2.9294964988309182,4.049873321439602,145842.67828999058,single_subject,record_11,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU3')",8,901,30.199481964111328,30.0,16912.31272171875,71.846927815477,16912.46533117648,629.4481164328208,3102.5880028982647,24085.19138646077,5.560488346281909,7.771064866428615,4.169321403083495,162483.04140724376,1025.1417681810979,74.86436105127527,1027.8717417193077,520.6838507209411,0.532741398446171,2.6372303692702914,3.6409547282605708,178358.16818036628,single_subject,record_11,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU3')",9,3605,120.95006179809565,30.0,16914.05309622411,94.88292587890096,16914.31922696009,1002.6725893555849,3973.817855736926,31667.52758197487,9.0380859375,7.469598266938167,4.281753972435076,630408.5222846358,1025.5303278185759,75.73094197978538,1028.322726019814,625.1515561512502,0.52734375,3.3957150616442764,4.165080622105684,414868.1818690411,single_subject,record_11,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU3')",10,4392,147.38778114318848,30.0,16907.710939847497,92.06633422899547,16907.96159906146,898.0090443183908,3803.5744042704114,32378.324853344362,2.6220703125,7.1500449082894875,4.195064815495565,592081.5760897578,1030.4784089537927,89.4001694695787,1034.3491391310429,1279.013035917762,0.5419921875,2.6375624685720958,3.5639949102394217,620653.6358507241,single_subject,record_11,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU3')",11,1636,54.896488904953,30.0,16909.480538936237,91.27749228737798,16909.72689540732,834.4366485121609,3704.506050810196,31396.448590215445,0.9902200488997556,7.229081625149969,4.2940843932900865,406079.26192615053,1031.0800645885386,89.92092107088953,1034.993657776772,823.9831769701442,0.4951100244498778,2.184301637847171,3.3297732937959905,330695.8795672128,single_subject,record_11,Sub-dataset Two,IMU3
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU4')",1,290,9.694956064224243,30.0,16477.441454523203,143.2987559262544,16478.064553238335,1727.4716883095352,5429.178688588605,57520.04358453071,1.4482758620689657,6.427101819039004,4.374030022421912,267362.9530638135,612.0714633638302,265.18145955982675,667.0477364916402,2072.1338885955456,0.20689655172413796,2.9144242623111842,3.4901118733551457,1078210.3091699216,single_subject,record_11,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU4')",2,378,12.677929878234863,30.0,16480.221018000633,94.73897288033363,16480.493326206357,711.7710831057029,3878.418690475402,27254.597064756344,11.825396825396824,7.543579805795215,4.145519580537554,107830.01329755575,557.9533189361955,79.65071716705928,563.6099208292405,466.77955495323033,0.47619047619047616,3.3164509538849836,4.051934809195735,76062.8853152557,single_subject,record_11,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU4')",4,7724,259.36306715011597,30.0,16489.08490307924,132.86938683842348,16489.62022652173,7380.100125508723,5656.220537028929,389176.9461353028,10.60546875,7.653381682735102,4.244897662198133,1326338.3623166492,586.4573071321608,251.71832672693273,638.1961211876115,7305.171709207347,0.0146484375,2.541422780828087,3.5294602237364683,5990463.433778519,single_subject,record_11,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU4')",5,3398,114.05623888969421,30.0,16504.796422792228,78.2831546910951,16504.98207239631,844.5898469078511,3320.159350645504,33135.844945349156,11.0302734375,7.554382811596546,4.220333065899632,407662.38206093886,549.2257446490001,110.01104156596605,560.1351157101985,939.7234953150809,0.5419921875,2.3472741408738487,3.413448435050634,878890.670692519,single_subject,record_11,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU4')",6,1010,33.88882112503046,30.0,16500.330574202475,73.02403957518175,16500.492161396785,673.3729421268254,3004.2401336452767,25711.75247710619,4.6039603960396045,7.056673365666865,4.392065096777188,187781.6948053582,543.6722771059298,92.54387055737504,551.4924413546274,517.3909162321315,0.5643564356435644,1.4781256945388102,2.557719106536228,299014.46540484665,single_subject,record_11,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU4')",7,926,31.06680202484125,30.0,16502.88164798829,71.63610470778472,16503.03712711713,634.8578384672364,2968.2422087052805,29673.57418908945,3.2073434125269973,7.3472835055389,4.257863708987674,139549.28007227703,547.0551289632035,91.17895986303554,554.6015838840098,874.2272000126216,0.5183585313174945,2.802794265853671,3.947739198043543,230773.95908719383,single_subject,record_11,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU4')",8,901,30.199481964111328,30.0,16504.517611049643,67.82148602140691,16504.656958792388,543.7340679036697,2871.216348123856,19821.774547378154,9.72253052164262,7.580094253193011,4.0855082182643745,146061.95508123,542.9881674935168,78.59009982886761,548.6461098277092,497.9742867010974,0.532741398446171,3.5881997897161586,4.315309502790777,194604.28149657685,single_subject,record_11,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU4')",9,3605,120.95006179809565,30.0,16512.405811496206,94.27978378953955,16512.67496080405,927.2455786127848,3923.9268819332565,35358.62203455402,10.078125,7.322211195439341,4.3526555859107035,677876.527401805,543.7801603108248,80.24160430183915,549.66860726132,774.1806759672186,0.52734375,4.960888725817868,4.487543351142897,457422.5781355975,single_subject,record_11,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU4')",10,4392,147.38778114318848,30.0,16502.360359661143,87.22538876767695,16502.5908786639,920.1612985080192,3623.07127955397,38255.40532671526,14.1357421875,7.348994053707919,4.335036260343076,532686.1124299142,542.4983375125692,104.5847318527803,552.4874770894081,1433.131286068771,0.5712890625,3.1039624579909577,3.7691618807571166,825056.3674046099,single_subject,record_11,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_11', 'IMU4')",11,1636,54.896488904953,30.0,16518.49034496993,115.25928845576239,16518.892456228416,1166.8435616439438,4819.901788926379,43529.128145718314,6.56479217603912,7.692580645676142,4.281573408533869,666635.2948713247,550.3207475864752,116.73512515858158,562.5655647743885,1203.9154864199575,0.4951100244498778,5.840238521234111,4.654481858655245,454863.244441771,single_subject,record_11,Sub-dataset Two,IMU4
FOUR-IMU,"('Sub-dataset Two', 'record_12', 'IMU1')",1,296,9.98706579208374,30.0,16181.389337569994,127.95722692368228,16181.895251976697,994.2686316181607,4912.929467673514,33210.8365646868,5.979729729729729,6.401241834187476,3.8759070229366825,205249.87005233925,266.8094979299913,120.24316265674871,292.65291105907585,798.7079138126453,0.4054054054054054,2.25099844294849,3.1191410954620604,173697.74103533095,single_subject,record_12,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_12', 'IMU1')",2,892,30.19056797027588,30.0,16183.48914866671,105.95115682533589,16183.835969035454,757.8280225471535,4311.233015031727,30241.031741015133,7.2309417040358746,7.400552084711693,4.233845607652616,309576.9916643315,214.93319072814236,56.28055107450154,222.17960506272757,438.04993146137366,0.437219730941704,2.4261958478332475,3.6665086178301602,68246.7626429263,single_subject,record_12,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_12', 'IMU1')",3,2674,90.68218898773193,30.0,16188.306658190593,106.61095115940017,16188.657707003538,860.1531925486415,4427.986963465899,35162.44685224739,7.67578125,6.817099560219448,4.172559750941856,947780.2703999323,231.7079918097475,97.99468424140042,251.57812227631757,880.4597478313405,0.029296875,2.0519701851537473,3.084744756874193,1222708.0949955015,single_subject,record_12,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_12', 'IMU1')",5,2489,84.45390892028811,30.0,16190.723556593131,94.02376774976146,16190.996564601008,844.9215328624505,3889.668588005976,31406.073382321752,0.17578125,7.43444159509892,4.300547420421319,648059.3489816134,210.89714654812437,58.90171524817215,218.96807639772013,480.8106919147334,0.439453125,2.7200262911009685,3.908241795229096,202001.11428952598,single_subject,record_12,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_12', 'IMU1')",6,8687,294.5688719749452,30.0,16213.638667432986,117.29219068838707,16214.062917605648,3855.8075554852694,4589.202956557139,124243.05207388841,4.7314453125,6.716024566712607,3.804672902571179,1060609.8317733842,224.04868790128134,131.06536611452898,259.5687668904356,5180.7163621836335,0.029296875,2.18663606336521,2.616644073893898,1653168.3634972505,single_subject,record_12,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_12', 'IMU1')",7,1034,35.029905796051025,30.0,16236.00817872475,111.53654576234534,16236.391285647733,782.8518538875232,4727.2131966899005,31023.003171592034,12.969052224371373,7.87043757689851,4.181731051735781,420211.4991180587,215.973132582261,47.65927796661941,221.1691677736623,456.96483168875824,0.46421663442940037,3.4016856564747173,4.209783101421536,77131.39907241965,single_subject,record_12,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_12', 'IMU1')",8,2005,67.96768379211426,30.0,16241.413633962271,103.8111582604967,16241.745398387297,819.0692115365291,4277.941286945105,33573.40021373672,7.8254364089775565,7.632501891908308,4.2635495089353,693801.2092003855,222.06696905503682,61.60042513573938,230.45249211539135,661.915395640353,0.4189526184538654,2.2735090346762563,3.4500504847451543,155602.4076861915,single_subject,record_12,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_12', 'IMU1')",9,6243,211.69828915596008,30.0,16231.332267635978,94.86527391015457,16231.609488975359,903.0577954778837,3937.512207932961,32886.66962796216,6.3427734375,7.485807558121176,4.229267989213808,635348.202440415,221.17539072596458,55.002131410428774,227.91179855916448,1224.587878770534,0.439453125,3.0577129735819812,3.8659197370439324,213958.70457807148,single_subject,record_12,Sub-dataset Two,IMU1
FOUR-IMU,"('Sub-dataset Two', 'record_12', 'IMU1')",10,2381,80.70253610610939,30.0,16222.902585717093,90.20624138155488,16223.153376321465,865.1379140637127,3759.9633304068952,30807.396514247805,6.3720703125,7.605156895303531,4.1602011009601,553946.1898719384,221.08266203711761,81.8174514013085,235.73637565556965,1432.556942537727,0.4833984375,2.6463174661502133,3.6745169333858563,324851.99971566745,single_subject,record_12,Sub-dataset Two,IMU1
